student_id,university,gender,graduation_year,target_role,cgpa,attendance_percent,internship_count,project_count,certification_count,hackathon_count,programming_language,curriculum_programming_score,industry_programming_required,programming_gap,curriculum_dsa_score,industry_dsa_required,dsa_gap,curriculum_dbms_score,industry_dbms_required,dbms_gap,curriculum_web_development_score,industry_web_development_required,web_development_gap,curriculum_cloud_score,industry_cloud_required,cloud_gap,curriculum_ai_ml_score,industry_ai_ml_required,ai_ml_gap,curriculum_cybersecurity_score,industry_cybersecurity_required,cybersecurity_gap,curriculum_devops_score,industry_devops_required,devops_gap,curriculum_communication_score,industry_communication_required,communication_gap,curriculum_problem_solving_score,industry_problem_solving_required,problem_solving_gap,overall_skill_alignment,average_skill_gap,employability_score,skill_gap_category,placement_status,event_timestamp
STU0073,Andhra University,Female,2026,Cloud Engineer,7.46,100.0,0,3,2.0,0,Python,75.9,70,0.0,78.7,68,0.0,85.6,62,0.0,66.5,55,0.0,97.0,88,0.0,87.5,58,0.0,69.2,45,0.0,89.9,82,0.0,62.6,70,7.4,71.4,76,4.6,98.79,1.21,76.98,Low Gap,Not Placed,2025-09-16 00:00:00
STU0074,Andhra University,Male,2025,Cloud Engineer,8.42,77.1,2,3,0.0,0,C++,74.7,70,0.0,87.1,68,0.0,83.4,62,0.0,83.2,55,0.0,,88,4.2,87.2,58,0.0,81.0,45,0.0,84.1,82,0.0,72.1,70,0.0,72.6,76,3.4,99.24,0.76,84.93,Low Gap,Placed,2026-06-21 00:00:00
STU0075,JNTU Kakinada,Male,2027,Data Analyst,7.18,70.7,3,3,1.0,2,Python,82.7,72,0.0,83.1,65,0.0,63.3,78,14.7,92.3,62,0.0,88.1,55,0.0,72.5,78,5.5,80.1,35,0.0,91.8,40,0.0,79.2,75,0.0,79.7,72,0.0,97.98,2.02,93.97,Low Gap,Placed,2025-12-04 00:00:00
STU0076,Andhra University,Female,2026,DevOps Engineer,7.46,85.9,1,1,2.0,0,C++,76.0,72,0.0,77.0,70,0.0,77.5,58,0.0,81.9,50,0.0,66.9,82,15.1,64.3,52,0.0,56.9,48,0.0,88.9,88,0.0,79.3,72,0.0,78.5,80,1.5,98.34,1.66,76.67,Low Gap,Not Placed,2025-08-07 00:00:00
STU0077,Vignan University,Female,2025,DevOps Engineer,5.86,89.6,3,2,1.0,0,C#,77.0,72,0.0,69.6,70,0.4,81.5,58,0.0,67.8,50,0.0,79.2,82,2.8,69.9,52,0.0,81.9,48,0.0,80.4,88,7.6,66.7,72,5.3,79.0,80,1.0,98.29,1.71,87.32,Low Gap,Placed,2025-10-13 00:00:00
STU0078,KL University,Male,2026,DevOps Engineer,9.07,72.5,2,1,3.0,2,Python,70.2,72,1.8,73.2,70,0.0,98.0,58,0.0,81.7,50,0.0,81.0,82,1.0,83.8,52,0.0,96.9,48,0.0,71.9,88,16.1,90.4,72,0.0,73.0,80,7.0,97.4,2.6,87.93,Low Gap,Placed,2026-03-07 00:00:00
STU0079,Andhra University,Female,2025,Data Scientist,7.49,90.6,1,3,1.0,1,Python,76.7,78,1.3,68.5,75,6.5,72.8,72,0.0,65.7,55,0.0,98.0,52,0.0,73.7,88,14.3,77.3,40,0.0,82.4,45,0.0,61.5,75,13.5,73.9,82,8.1,95.63,4.37,79.55,Low Gap,Placed,2025-10-10 00:00:00
STU0080,Vignan University,Female,2027,DevOps Engineer,6.54,100.0,1,3,,1,C#,66.4,72,5.6,72.9,70,0.0,73.9,58,0.0,66.7,50,0.0,81.8,82,0.2,43.9,52,8.1,55.2,48,0.0,66.6,88,21.4,81.7,72,0.0,70.6,80,9.4,95.52,4.48,77.37,Low Gap,Not Placed,2025-07-02 00:00:00
STU0081,Andhra University,Female,2027,Data Scientist,7.28,76.1,1,3,1.0,2,Java,81.8,78,0.0,71.0,75,4.0,83.6,72,0.0,66.1,55,0.0,74.3,52,0.0,65.2,88,22.8,64.1,40,0.0,76.7,45,0.0,87.7,75,0.0,74.2,82,7.8,96.54,3.46,81.28,Low Gap,Placed,2026-01-13 00:00:00
STU0082,Vignan University,Male,2025,DevOps Engineer,7.21,72.2,1,1,1.0,2,C++,83.5,72,0.0,62.7,70,7.3,70.1,58,0.0,59.3,50,0.0,71.0,82,11.0,52.9,52,0.0,67.9,48,0.0,66.2,88,21.8,70.2,72,1.8,69.3,80,10.7,94.73,5.27,74.32,Low Gap,Placed,2025-02-18 00:00:00
STU0083,SRM University,Male,2025,DevOps Engineer,7.08,98.0,2,2,1.0,1,C++,93.1,72,0.0,98.0,70,0.0,79.8,58,0.0,79.5,50,0.0,74.8,82,7.2,86.1,52,0.0,85.9,48,0.0,55.4,88,32.6,55.3,72,16.7,98.0,80,0.0,94.35,5.65,83.63,Low Gap,Placed,2025-07-15 00:00:00
STU0084,Andhra University,Female,2026,Data Scientist,7.27,82.4,1,3,0.0,0,C#,70.0,78,8.0,63.3,75,11.7,57.8,72,14.2,52.4,55,2.6,87.2,52,0.0,94.7,88,0.0,66.4,40,0.0,71.4,45,0.0,74.3,75,0.7,65.9,82,16.1,94.67,5.33,74.71,Low Gap,Placed,2025-12-29 00:00:00
STU0085,SRM University,Female,2025,DevOps Engineer,6.16,78.8,2,2,3.0,0,C++,74.7,72,0.0,70.5,70,0.0,53.4,58,4.6,54.0,50,0.0,78.2,82,3.8,,52,4.6,74.1,48,0.0,57.7,88,30.3,51.0,72,21.0,81.2,80,0.0,93.57,6.43,79.87,Low Gap,Placed,2026-05-12 00:00:00
STU0086,GITAM University,Female,2027,Data Scientist,6.9,64.2,1,2,1.0,1,C++,75.4,78,2.6,58.3,75,16.7,63.0,72,9.0,79.6,55,0.0,,52,0.0,51.6,88,36.4,72.3,40,0.0,60.8,45,0.0,73.1,75,1.9,68.6,82,13.4,92.0,8.0,74.18,Low Gap,Placed,2025-05-20 00:00:00
STU0087,Andhra University,Female,2025,DevOps Engineer,7.07,89.9,2,5,0.0,0,C++,80.9,72,0.0,98.0,70,0.0,84.1,58,0.0,93.6,50,0.0,63.7,82,18.3,71.0,52,0.0,88.7,48,0.0,72.4,88,15.6,82.7,72,0.0,87.6,80,0.0,96.61,3.39,88.15,Low Gap,Placed,2025-12-31 00:00:00
STU0088,Andhra University,Other,2026,DevOps Engineer,7.33,92.5,2,1,2.0,0,Python,73.3,72,0.0,66.0,70,4.0,78.1,58,0.0,98.0,50,0.0,72.9,82,9.1,87.2,52,0.0,89.0,48,0.0,70.9,88,17.1,61.4,72,10.6,63.4,80,16.6,94.26,5.74,80.22,Low Gap,Not Placed,2025-10-30 00:00:00
STU0089,JNTU Kakinada,Male,2026,Full Stack Developer,8.01,88.4,0,4,2.0,1,C++,85.1,82,0.0,84.2,76,0.0,68.9,70,1.1,80.6,88,7.4,68.2,62,0.0,77.8,50,0.0,58.4,42,0.0,58.5,58,0.0,73.4,74,0.6,83.7,80,0.0,99.09,0.91,79.25,Low Gap,Placed,2026-01-10 00:00:00
STU0090,GITAM University,Male,2026,Data Analyst,8.09,80.5,1,2,1.0,2,C++,66.3,72,5.7,76.3,65,0.0,83.2,78,0.0,71.4,62,0.0,82.4,55,0.0,56.3,78,21.7,73.2,35,0.0,75.7,40,0.0,77.5,75,0.0,65.3,72,6.7,96.58,3.42,78.78,Low Gap,Not Placed,2025-01-23 00:00:00
STU0091,Andhra University,Female,2027,Cloud Engineer,6.72,89.0,2,4,2.0,1,Java,65.8,70,4.2,73.4,68,0.0,70.8,62,0.0,90.4,55,0.0,57.7,88,30.3,79.3,58,0.0,83.7,45,0.0,68.3,82,13.7,56.3,70,13.7,62.4,76,13.6,92.45,7.55,85.34,Low Gap,Placed,2026-07-31 00:00:00
STU0092,KL University,Male,2025,Cloud Engineer,8.5,89.7,3,3,1.0,2,Java,90.5,70,0.0,80.2,68,0.0,92.8,62,0.0,89.7,55,0.0,82.1,88,5.9,78.6,58,0.0,93.6,45,0.0,95.3,82,0.0,65.9,70,4.1,88.1,76,0.0,98.99,1.01,95.75,Low Gap,Placed,2026-06-17 00:00:00
STU0093,Andhra University,Female,2025,Software Developer,7.93,80.9,1,3,1.0,0,C++,59.7,80,20.3,67.4,78,10.6,91.3,72,0.0,72.7,68,0.0,71.8,60,0.0,82.3,55,0.0,72.1,45,0.0,98.0,50,0.0,63.7,72,8.3,74.7,78,3.3,95.75,4.25,78.2,Low Gap,Placed,2025-10-01 00:00:00
STU0094,Vignan University,Female,2027,Full Stack Developer,7.27,83.7,1,3,0.0,0,Python,70.4,82,11.6,68.5,76,7.5,73.6,70,0.0,53.8,88,34.2,58.5,62,3.5,69.5,50,0.0,40.5,42,1.5,81.5,58,0.0,68.8,74,5.2,73.2,80,6.8,92.97,7.03,72.59,Low Gap,Placed,2025-08-18 00:00:00
STU0095,KL University,Male,2025,Cloud Engineer,7.41,83.7,1,1,,1,JavaScript,43.4,70,26.6,34.0,68,34.0,81.2,62,0.0,53.1,55,1.9,77.4,88,10.6,77.5,58,0.0,42.1,45,2.9,58.1,82,23.9,90.1,70,0.0,33.1,76,42.9,85.73,14.27,66.28,Moderate Gap,Placed,2025-08-06 00:00:00
STU0096,Vignan University,Male,2026,Cloud Engineer,7.51,86.8,0,3,0.0,0,Python,70.5,70,0.0,76.9,68,0.0,57.9,62,4.1,74.6,55,0.0,86.8,88,1.2,73.8,58,0.0,65.4,45,0.0,54.3,82,27.7,67.7,70,2.3,78.2,76,0.0,96.47,3.53,70.59,Low Gap,Placed,2026-07-23 00:00:00
STU0097,Andhra University,Female,2026,Data Analyst,6.73,80.6,3,3,0.0,1,Java,70.6,72,1.4,73.1,65,0.0,87.1,78,0.0,69.6,62,0.0,98.0,55,0.0,54.2,78,23.8,70.2,35,0.0,76.0,40,0.0,67.2,75,7.8,74.5,72,0.0,96.71,3.29,88.23,Low Gap,Placed,2025-10-01 00:00:00
STU0098,Andhra University,Female,2026,Data Analyst,7.87,,2,3,3.0,3,C++,98.0,72,0.0,98.0,65,0.0,78.5,78,0.0,73.5,62,0.0,94.8,55,0.0,79.4,78,0.0,63.7,35,0.0,89.0,40,0.0,87.6,75,0.0,94.2,72,0.0,100.0,0.0,95.7,Low Gap,Placed,2025-09-12 00:00:00
STU0099,Vignan University,Female,2025,Data Analyst,8.71,82.6,1,2,1.0,2,Python,78.1,72,0.0,87.4,65,0.0,43.4,78,34.6,98.0,62,0.0,69.4,55,0.0,81.1,78,0.0,57.7,35,0.0,73.1,40,0.0,82.4,75,0.0,80.8,72,0.0,96.54,3.46,79.48,Low Gap,Placed,2025-07-12 00:00:00
STU0100,Vignan University,Female,2027,DevOps Engineer,8.13,97.2,1,3,1.0,2,JavaScript,73.6,72,0.0,72.5,70,0.0,66.6,58,0.0,97.0,50,0.0,73.5,82,8.5,62.9,52,0.0,82.5,48,0.0,69.6,88,18.4,90.3,72,0.0,63.4,80,16.6,95.66,4.34,81.11,Low Gap,Placed,2026-02-25 00:00:00
STU0101,Andhra University,Female,2026,Cloud Engineer,8.43,88.7,1,2,2.0,1,C#,72.3,70,0.0,67.8,68,0.2,87.5,62,0.0,48.5,55,6.5,70.4,88,17.6,66.9,58,0.0,66.8,45,0.0,70.2,82,11.8,62.4,70,7.6,78.0,76,0.0,95.63,4.37,77.26,Low Gap,Placed,2026-02-15 00:00:00
STU0102,KL University,Male,2027,Full Stack Developer,6.64,69.6,2,3,0.0,0,Java,65.3,82,16.7,66.6,76,9.4,64.8,70,5.2,49.9,88,38.1,72.5,62,0.0,67.0,50,0.0,98.0,42,0.0,76.6,58,0.0,69.9,74,4.1,76.2,80,3.8,92.28,7.72,78.74,Low Gap,Placed,2026-07-17 00:00:00
STU0103,SRM University,Male,2025,Data Scientist,7.38,84.0,0,4,1.0,0,Python,80.5,78,0.0,74.5,75,0.5,81.6,72,0.0,86.4,55,0.0,92.4,52,0.0,47.0,88,41.0,70.6,40,0.0,49.2,45,0.0,75.7,75,0.0,79.6,82,2.4,95.6,4.4,74.64,Low Gap,Not Placed,2025-11-11 00:00:00
STU0104,Vignan University,Male,2026,Software Developer,8.6,61.0,1,3,0.0,3,JavaScript,91.6,80,0.0,84.9,78,0.0,71.8,72,0.2,82.4,68,0.0,87.5,60,0.0,57.5,55,0.0,87.6,45,0.0,75.5,50,0.0,77.2,72,0.0,88.4,78,0.0,99.98,0.02,84.62,Low Gap,Placed,2025-05-04 00:00:00
STU0105,JNTU Kakinada,Male,2026,Data Scientist,7.31,70.5,3,3,2.0,1,Python,72.6,78,5.4,77.3,75,0.0,78.4,72,0.0,74.0,55,0.0,75.2,52,0.0,83.9,88,4.1,75.3,40,0.0,66.4,45,0.0,74.6,75,0.4,79.6,82,2.4,98.77,1.23,92.67,Low Gap,Placed,2026-01-27 00:00:00
STU0106,JNTU Kakinada,Female,2026,Data Analyst,7.47,95.6,2,3,1.0,0,C#,73.1,72,0.0,72.9,65,0.0,72.5,78,5.5,59.5,62,2.5,78.9,55,0.0,91.8,78,0.0,65.0,35,0.0,81.5,40,0.0,60.6,75,14.4,74.4,72,0.0,97.75,2.25,83.39,Low Gap,Placed,2026-01-02 00:00:00
STU0107,GITAM University,Female,2026,Full Stack Developer,8.25,71.7,2,3,1.0,0,Python,93.0,82,0.0,75.6,76,0.4,87.4,70,0.0,84.8,88,3.2,85.4,62,0.0,64.8,50,0.0,93.3,42,0.0,94.8,58,0.0,81.1,74,0.0,87.9,80,0.0,99.65,0.35,87.79,Low Gap,Placed,2025-08-25 00:00:00
STU0108,Andhra University,Male,2027,Data Analyst,7.55,81.8,0,4,3.0,0,Java,74.2,72,0.0,69.8,65,0.0,57.0,78,21.0,97.3,62,0.0,92.8,55,0.0,60.8,78,17.2,84.5,35,0.0,70.2,40,0.0,62.5,75,12.5,66.5,72,5.5,94.37,5.63,77.04,Low Gap,Placed,2025-10-23 00:00:00
STU0109,Andhra University,Male,2025,Software Developer,7.14,84.2,3,4,2.0,2,Java,86.0,80,0.0,94.7,78,0.0,90.8,72,0.0,70.2,68,0.0,95.5,60,0.0,95.7,55,0.0,75.9,45,0.0,85.5,50,0.0,59.2,72,12.8,98.0,78,0.0,98.72,1.28,98.97,Low Gap,Placed,2026-07-22 00:00:00
STU0110,SRM University,Female,2026,Data Scientist,6.5,91.5,1,3,0.0,1,C++,74.7,78,3.3,62.6,75,12.4,37.0,72,35.0,75.0,55,0.0,85.6,52,0.0,74.2,88,13.8,53.7,40,0.0,59.8,45,0.0,63.6,75,11.4,68.4,82,13.6,91.06,8.94,73.12,Low Gap,Not Placed,2025-12-07 00:00:00
STU0111,SRM University,Female,2027,DevOps Engineer,8.28,90.6,2,3,2.0,0,JavaScript,84.0,72,0.0,87.7,70,0.0,65.8,58,0.0,89.5,50,0.0,82.0,82,0.0,87.1,52,0.0,86.6,48,0.0,86.8,88,1.2,57.5,72,14.5,94.5,80,0.0,98.43,1.57,87.94,Low Gap,Placed,2025-08-01 00:00:00
STU0112,GITAM University,Female,2027,Data Scientist,6.98,84.8,2,4,1.0,0,Java,53.0,78,25.0,46.3,75,28.7,78.4,72,0.0,74.4,55,0.0,56.8,52,0.0,98.0,88,0.0,71.2,40,0.0,76.2,45,0.0,81.3,75,0.0,50.3,82,31.7,91.46,8.54,81.23,Low Gap,Placed,2025-10-16 00:00:00
STU0113,Vignan University,Male,2025,Data Scientist,7.03,70.7,0,2,1.0,1,JavaScript,47.5,78,30.5,20.0,75,55.0,76.3,72,0.0,89.1,55,0.0,45.0,52,7.0,41.5,88,46.5,86.5,40,0.0,68.7,45,0.0,72.1,75,2.9,33.8,82,48.2,80.98,19.02,60.85,Moderate Gap,Not Placed,2025-07-24 00:00:00
STU0114,Vignan University,Male,2027,Data Analyst,8.34,72.8,2,4,2.0,3,Python,85.8,72,0.0,89.5,65,0.0,98.0,78,0.0,90.4,62,0.0,95.7,55,0.0,96.6,78,0.0,82.7,35,0.0,94.1,40,0.0,84.5,75,0.0,95.0,72,0.0,100.0,0.0,97.87,Low Gap,Placed,2025-12-02 00:00:00
STU0115,Andhra University,Male,2027,Full Stack Developer,8.67,82.4,1,3,0.0,0,C++,68.2,82,13.8,69.1,76,6.9,78.6,70,0.0,71.9,88,16.1,85.8,62,0.0,70.0,50,0.0,80.8,42,0.0,93.1,58,0.0,75.5,74,0.0,68.7,80,11.3,95.18,4.82,76.68,Low Gap,Placed,2025-07-25 00:00:00
STU0116,GITAM University,Male,2025,Cloud Engineer,7.14,80.8,3,3,2.0,2,C#,77.3,70,0.0,83.1,68,0.0,65.4,62,0.0,83.3,55,0.0,75.1,88,12.9,98.0,58,0.0,55.6,45,0.0,56.1,82,25.9,86.8,70,0.0,74.6,76,1.4,95.98,4.02,92.85,Low Gap,Placed,2025-08-08 00:00:00
STU0117,GITAM University,Male,2027,DevOps Engineer,8.23,84.8,1,3,0.0,0,C#,65.3,72,6.7,65.5,70,4.5,69.5,58,0.0,65.0,50,0.0,68.0,82,14.0,68.9,52,0.0,87.3,48,0.0,75.2,88,12.8,88.0,72,0.0,62.0,80,18.0,94.4,5.6,74.92,Low Gap,Placed,2026-01-04 00:00:00
STU0118,GITAM University,Male,2026,Full Stack Developer,7.26,74.7,1,4,1.0,0,Python,83.6,82,0.0,79.0,76,0.0,80.7,70,0.0,72.9,88,15.1,90.5,62,0.0,83.6,50,0.0,84.6,42,0.0,69.8,58,0.0,66.9,74,7.1,87.8,80,0.0,97.78,2.22,82.48,Low Gap,Placed,2025-04-30 00:00:00
STU0119,Andhra University,Female,2027,Full Stack Developer,7.34,88.6,2,5,2.0,2,JavaScript,90.9,82,0.0,98.0,76,0.0,94.3,70,0.0,92.6,88,0.0,73.0,62,0.0,82.3,50,0.0,84.7,42,0.0,83.6,58,0.0,77.1,74,0.0,85.2,80,0.0,100.0,0.0,96.85,Low Gap,Placed,2025-07-26 00:00:00
STU0120,Andhra University,Male,2025,DevOps Engineer,8.66,67.1,0,3,2.0,1,Java,57.9,72,14.1,42.4,70,27.6,62.8,58,0.0,88.3,50,0.0,78.0,82,4.0,57.8,52,0.0,58.9,48,0.0,93.8,88,0.0,76.1,72,0.0,58.1,80,21.9,93.24,6.76,72.68,Low Gap,Placed,2025-01-14 00:00:00
STU0121,KL University,Male,2027,Data Scientist,6.75,95.3,3,2,1.0,1,C++,90.5,78,0.0,85.1,75,0.0,69.4,72,2.6,72.5,55,0.0,93.1,52,0.0,98.0,88,0.0,85.1,40,0.0,67.8,45,0.0,85.4,75,0.0,90.2,82,0.0,99.74,0.26,91.99,Low Gap,Placed,2025-04-28 00:00:00
STU0122,Vignan University,Other,2025,Data Analyst,8.28,72.1,1,2,3.0,1,Java,73.7,72,0.0,68.3,65,0.0,90.8,78,0.0,67.8,62,0.0,75.7,55,0.0,88.7,78,0.0,80.6,35,0.0,81.5,40,0.0,77.0,75,0.0,69.9,72,2.1,99.79,0.21,83.12,Low Gap,Placed,2025-03-29 00:00:00
STU0123,KL University,Female,2025,Software Developer,7.83,82.7,1,4,0.0,0,JavaScript,81.4,80,0.0,73.3,78,4.7,69.3,72,2.7,75.2,68,0.0,69.4,60,0.0,68.8,55,0.0,56.5,45,0.0,74.5,50,0.0,60.0,72,12.0,84.7,78,0.0,98.06,1.94,78.52,Low Gap,Placed,2025-02-08 00:00:00
STU0124,JNTU Kakinada,Male,2026,Cloud Engineer,6.99,87.4,0,3,2.0,0,JavaScript,63.6,70,6.4,51.6,68,16.4,60.1,62,1.9,77.2,55,0.0,48.9,88,39.1,66.0,58,0.0,73.9,45,0.0,72.5,82,9.5,46.6,70,23.4,56.9,76,19.1,88.43,11.57,67.31,Moderate Gap,Placed,2025-09-04 00:00:00
STU0125,GITAM University,Male,2025,Data Analyst,8.99,79.1,1,3,2.0,2,Python,87.8,72,0.0,95.3,65,0.0,79.7,78,0.0,93.2,62,0.0,82.5,55,0.0,66.2,78,11.8,82.4,35,0.0,98.0,40,0.0,57.5,75,17.5,89.0,72,0.0,97.07,2.93,85.63,Low Gap,Placed,2025-12-11 00:00:00
STU0126,GITAM University,Female,2026,Software Developer,6.86,84.4,1,3,1.0,0,C#,56.6,80,23.4,50.3,78,27.7,82.1,72,0.0,61.0,68,7.0,76.5,60,0.0,56.2,55,0.0,75.2,45,0.0,60.8,50,0.0,65.0,72,7.0,56.2,78,21.8,91.32,8.68,72.79,Low Gap,Not Placed,2025-03-13 00:00:00
STU0127,GITAM University,Male,2027,Data Analyst,7.03,79.9,1,4,2.0,0,Java,62.6,72,9.4,39.8,65,25.2,80.8,78,0.0,72.2,62,0.0,,55,0.0,65.2,78,12.8,82.3,35,0.0,90.6,40,0.0,67.8,75,7.2,47.1,72,24.9,92.05,7.95,77.65,Low Gap,Not Placed,2025-04-19 00:00:00
STU0128,KL University,Female,2025,Data Scientist,6.87,88.7,1,4,1.0,1,C++,86.9,78,0.0,73.6,75,1.4,82.2,72,0.0,72.3,55,0.0,97.1,52,0.0,88.5,88,0.0,83.9,40,0.0,76.5,45,0.0,65.2,75,9.8,91.0,82,0.0,98.89,1.11,85.02,Low Gap,Placed,2026-01-19 00:00:00
STU0129,GITAM University,Female,2025,Software Developer,7.37,84.6,0,3,0.0,0,JavaScript,62.0,80,18.0,52.6,78,25.4,50.6,72,21.4,77.8,68,0.0,63.8,60,0.0,55.2,55,0.0,63.4,45,0.0,83.9,50,0.0,78.1,72,0.0,62.6,78,15.4,91.98,8.02,66.89,Low Gap,Not Placed,2026-01-25 00:00:00
STU0130,Andhra University,Female,2027,Data Scientist,9.08,95.8,0,3,0.0,3,C#,80.7,78,0.0,68.9,75,6.1,81.4,72,0.0,87.4,55,0.0,61.5,52,0.0,64.9,88,23.1,92.8,40,0.0,83.0,45,0.0,90.9,75,0.0,81.7,82,0.3,97.05,2.95,77.96,Low Gap,Placed,2026-05-09 00:00:00
STU0131,Andhra University,Female,2025,Cloud Engineer,6.94,70.7,2,5,0.0,0,C++,64.4,70,5.6,71.1,68,0.0,76.9,62,0.0,83.4,55,0.0,57.8,88,30.2,77.7,58,0.0,98.0,45,0.0,73.1,82,8.9,74.5,70,0.0,68.9,76,7.1,94.83,5.17,85.05,Low Gap,Placed,2025-09-28 00:00:00
STU0132,Vignan University,Female,2025,Data Analyst,8.16,88.5,1,4,1.0,0,Java,86.6,72,0.0,84.3,65,0.0,70.0,78,8.0,83.1,62,0.0,82.3,55,0.0,93.6,78,0.0,84.8,35,0.0,76.3,40,0.0,75.3,75,0.0,87.7,72,0.0,99.2,0.8,83.86,Low Gap,Placed,2025-10-29 00:00:00
STU0133,JNTU Kakinada,Male,2027,DevOps Engineer,7.27,80.8,0,1,1.0,0,C#,65.0,72,7.0,60.9,70,9.1,55.3,58,2.7,84.2,50,0.0,72.2,82,9.8,65.3,52,0.0,62.1,48,0.0,60.6,88,27.4,71.4,72,0.6,58.5,80,21.5,92.2,7.8,64.66,Low Gap,Placed,2026-07-25 00:00:00
STU0134,GITAM University,Male,2025,Cloud Engineer,6.93,85.9,2,4,1.0,0,Java,74.9,70,0.0,64.9,68,3.1,74.5,62,0.0,71.9,55,0.0,73.8,88,14.2,60.7,58,0.0,80.3,45,0.0,79.2,82,2.8,73.0,70,0.0,71.8,76,4.2,97.57,2.43,85.16,Low Gap,Placed,2025-07-27 00:00:00
STU0135,GITAM University,Female,2027,DevOps Engineer,7.55,,1,4,0.0,0,C#,80.4,72,0.0,67.0,70,3.0,65.1,58,0.0,47.8,50,2.2,79.6,82,2.4,72.4,52,0.0,78.7,48,0.0,98.0,88,0.0,72.7,72,0.0,71.5,80,8.5,98.38,1.62,79.27,Low Gap,Placed,2026-06-10 00:00:00
STU0136,KL University,Female,2025,Data Scientist,7.64,,1,2,2.0,2,Java,72.2,78,5.8,73.2,75,1.8,70.9,72,1.1,85.3,55,0.0,72.7,52,0.0,73.6,88,14.4,80.7,40,0.0,76.9,45,0.0,59.9,75,15.1,67.8,82,14.2,94.75,5.25,79.63,Low Gap,Placed,2025-07-09 00:00:00
STU0137,JNTU Kakinada,Male,2026,Data Scientist,,67.8,2,5,0.0,2,Python,96.9,78,0.0,96.4,75,0.0,98.0,72,0.0,73.7,55,0.0,98.0,52,0.0,84.7,88,3.3,98.0,40,0.0,74.4,45,0.0,68.3,75,6.7,98.0,82,0.0,99.0,1.0,94.14,Low Gap,Placed,2025-01-06 00:00:00
STU0138,GITAM University,Male,2025,DevOps Engineer,8.53,80.7,2,3,2.0,1,C#,87.5,72,0.0,70.8,70,0.0,98.0,58,0.0,76.3,50,0.0,77.0,82,5.0,88.3,52,0.0,88.6,48,0.0,72.2,88,15.8,72.8,72,0.0,89.5,80,0.0,97.92,2.08,89.19,Low Gap,Not Placed,2025-03-17 00:00:00
STU0139,Andhra University,Female,2025,Software Developer,7.44,90.5,1,5,2.0,0,C#,61.1,80,18.9,48.3,78,29.7,89.9,72,0.0,92.4,68,0.0,69.2,60,0.0,97.4,55,0.0,76.5,45,0.0,70.6,50,0.0,58.5,72,13.5,48.4,78,29.6,90.83,9.17,80.24,Low Gap,Placed,2025-02-23 00:00:00
STU0140,KL University,Male,2025,Data Analyst,6.83,85.9,3,4,1.0,0,Java,90.3,72,0.0,77.3,65,0.0,98.0,78,0.0,80.8,62,0.0,82.5,55,0.0,83.0,78,0.0,73.7,35,0.0,98.0,40,0.0,63.4,75,11.6,75.7,72,0.0,98.84,1.16,93.66,Low Gap,Placed,2026-04-10 00:00:00
STU0141,SRM University,Male,2026,Cloud Engineer,6.01,76.5,2,2,0.0,1,JavaScript,66.2,70,3.8,62.4,68,5.6,43.1,62,18.9,58.2,55,0.0,74.4,88,13.6,,58,20.2,69.3,45,0.0,52.1,82,29.9,53.4,70,16.6,63.1,76,12.9,87.84,12.16,72.43,Moderate Gap,Placed,2025-05-26 00:00:00
STU0142,JNTU Kakinada,Female,2025,Data Scientist,6.52,73.5,1,2,2.0,2,Java,74.7,78,3.3,69.4,75,5.6,58.4,72,13.6,49.8,55,5.2,61.4,52,0.0,79.1,88,8.9,73.6,40,0.0,79.1,45,0.0,81.6,75,0.0,66.6,82,15.4,94.79,5.21,78.46,Low Gap,Placed,2025-10-27 00:00:00
STU0143,Andhra University,Female,2026,Cloud Engineer,8.31,98.5,2,2,1.0,1,C#,64.2,70,5.8,52.6,68,15.4,91.1,62,0.0,60.0,55,0.0,78.1,88,9.9,87.8,58,0.0,84.8,45,0.0,87.7,82,0.0,65.3,70,4.7,53.7,76,22.3,94.19,5.81,81.15,Low Gap,Placed,2025-04-18 00:00:00
STU0144,JNTU Kakinada,Female,2025,Data Scientist,8.26,77.9,2,3,1.0,1,Java,92.5,78,0.0,97.6,75,0.0,98.0,72,0.0,92.8,55,0.0,72.6,52,0.0,90.5,88,0.0,69.3,40,0.0,89.2,45,0.0,78.2,75,0.0,98.0,82,0.0,100.0,0.0,90.36,Low Gap,Placed,2026-07-07 00:00:00
STU0145,SRM University,Female,2026,Cloud Engineer,7.27,63.8,0,2,0.0,0,JavaScript,49.8,70,20.2,31.1,68,36.9,47.3,62,14.7,64.9,55,0.0,74.7,88,13.3,47.6,58,10.4,64.9,45,0.0,73.9,82,8.1,,70,2.7,47.9,76,28.1,86.55,13.45,60.03,Moderate Gap,Placed,2025-02-05 00:00:00
STU0146,Andhra University,Female,2027,Cloud Engineer,8.22,67.7,2,3,1.0,0,C#,90.5,70,0.0,56.6,68,11.4,81.7,62,0.0,77.3,55,0.0,86.5,88,1.5,78.0,58,0.0,67.4,45,0.0,81.0,82,1.0,70.3,70,0.0,78.3,76,0.0,98.61,1.39,84.91,Low Gap,Placed,2025-07-25 00:00:00
STU0147,SRM University,Male,2025,Software Developer,6.68,83.6,0,4,3.0,2,C#,73.7,80,6.3,70.8,78,7.2,66.9,72,5.1,86.5,68,0.0,65.7,60,0.0,56.0,55,0.0,58.6,45,0.0,71.4,50,0.0,63.3,72,8.7,79.0,78,0.0,97.25,2.75,80.02,Low Gap,Placed,2025-11-22 00:00:00
